date,window_idx,decision_raw,position,latency_s,attempts,error
2025-02-24,0,HOLD,0.0,711.15,1,
2025-02-25,0,HOLD,0.0,848.56,1,
2025-02-26,0,HOLD,0.0,868.92,1,
2025-02-27,0,BUY,1.0,891.14,1,
2025-02-28,0,HOLD,0.0,598.32,1,
2025-03-01,0,SELL,-1.0,582.84,1,
2025-03-02,0,HOLD,0.0,650.12,1,
2025-03-03,0,SELL,-1.0,676.55,1,
2025-03-04,0,HOLD,0.0,629.75,1,
2025-03-05,0,HOLD,0.0,579.5,1,
2025-03-06,0,HOLD,0.0,845.56,1,
2025-03-07,0,HOLD,0.0,610.85,1,
2025-03-08,0,HOLD,0.0,638.96,1,
2025-03-09,0,SELL,-1.0,679.01,1,
2025-03-10,0,HOLD,0.0,590.35,1,
2025-03-11,0,HOLD,0.0,689.61,1,
2025-03-12,0,HOLD,0.0,588.69,1,
2025-03-13,0,SELL,-1.0,640.66,1,
2025-03-14,0,SELL,-1.0,662.0,1,
2025-03-15,0,SELL,-1.0,878.95,1,
2025-03-16,0,HOLD,0.0,650.6,1,
2025-03-17,0,HOLD,0.0,798.51,1,
2025-03-18,0,HOLD,0.0,662.64,1,
2025-03-19,0,HOLD,0.0,844.83,1,
2025-03-20,0,SELL,-1.0,1012.6,2,
2025-03-21,0,HOLD,0.0,557.91,1,
2025-03-22,0,SELL,-1.0,593.49,1,
2025-03-23,0,SELL,-1.0,605.36,1,
2025-03-24,0,HOLD,0.0,698.72,1,
2025-03-25,0,HOLD,0.0,629.26,1,
