date,window_idx,decision_raw,position,latency_s,attempts,error
2025-01-01,0,SELL,-1.0,430.7,1,
2025-01-02,0,HOLD,0.0,293.7,1,
2025-01-03,0,SELL,-1.0,207.97,1,
2025-01-04,0,HOLD,0.0,295.66,1,
2025-01-05,0,HOLD,0.0,333.23,2,
2025-01-06,0,HOLD,0.0,238.03,1,
2025-01-07,0,SELL,-1.0,254.01,1,
2025-01-08,0,HOLD,0.0,239.88,1,
2025-01-09,0,HOLD,0.0,265.28,1,
2025-01-10,0,SELL,-1.0,231.79,1,
2025-01-11,0,SELL,-1.0,335.31,1,
2025-01-12,0,HOLD,0.0,223.21,1,
2025-01-13,0,HOLD,0.0,245.05,1,
2025-01-14,0,SELL,-1.0,243.81,1,
2025-01-15,0,SELL,-1.0,383.44,1,
2025-01-16,0,HOLD,0.0,325.93,1,
2025-01-17,0,SELL,-1.0,299.1,1,
2025-01-18,0,SELL,-1.0,272.04,1,
2025-01-19,0,SELL,-1.0,303.31,1,
2025-01-20,0,HOLD,0.0,220.21,1,
2025-01-21,0,HOLD,0.0,224.29,1,
2025-01-22,0,HOLD,0.0,228.71,1,
2025-01-23,0,SELL,-1.0,299.59,1,
2025-01-24,0,SELL,-1.0,318.76,1,
2025-01-25,0,HOLD,0.0,252.9,1,
2025-01-26,0,SELL,-1.0,222.21,1,
2025-01-27,0,HOLD,0.0,307.18,1,
2025-01-28,0,SELL,-1.0,276.59,1,
2025-01-29,0,SELL,-1.0,232.45,1,
2025-01-30,0,SELL,-1.0,327.76,1,
2025-01-31,0,HOLD,0.0,284.96,1,
2025-02-01,0,SELL,-1.0,236.56,1,
2025-02-02,0,HOLD,0.0,233.91,1,
2025-02-03,0,SELL,-1.0,307.07,1,
2025-02-04,0,HOLD,0.0,239.7,1,
2025-02-05,0,HOLD,0.0,235.69,1,
2025-02-06,0,HOLD,0.0,218.09,1,
2025-02-07,0,SELL,-1.0,332.45,1,
2025-02-08,0,SELL,-1.0,218.69,1,
2025-02-09,0,SELL,-1.0,266.0,1,
2025-02-10,0,SELL,-1.0,278.82,1,
2025-02-11,0,SELL,-1.0,313.45,1,
2025-02-12,0,HOLD,0.0,305.48,1,
2025-02-13,0,SELL,-1.0,251.1,1,
2025-02-14,0,SELL,-1.0,200.24,1,
2025-02-15,0,SELL,-1.0,294.77,1,
2025-02-16,0,SELL,-1.0,368.07,2,
2025-02-17,0,HOLD,0.0,339.85,1,
2025-02-18,0,HOLD,0.0,237.37,1,
2025-02-19,0,SELL,-1.0,246.3,1,
2025-02-20,0,SELL,-1.0,286.12,1,
2025-02-21,0,SELL,-1.0,238.76,1,
2025-02-22,0,BUY,1.0,267.89,1,
2025-02-23,0,HOLD,0.0,312.18,1,
2025-02-24,0,HOLD,0.0,321.52,1,
2025-02-25,0,SELL,-1.0,292.22,1,
2025-02-26,0,SELL,-1.0,310.66,2,
2025-02-27,0,HOLD,0.0,268.32,1,
2025-02-28,0,SELL,-1.0,226.67,1,
2025-03-01,0,HOLD,0.0,248.62,1,
2025-03-02,0,HOLD,0.0,302.19,1,
2025-03-03,0,SELL,-1.0,299.61,1,
2025-03-04,0,SELL,-1.0,243.61,1,
2025-03-05,0,SELL,-1.0,272.76,1,
2025-03-06,0,HOLD,0.0,327.67,1,
2025-03-07,0,HOLD,0.0,229.76,1,
2025-03-08,0,SELL,-1.0,229.94,1,
2025-03-09,0,HOLD,0.0,297.69,1,
2025-03-10,0,SELL,-1.0,342.51,1,
2025-03-11,0,HOLD,0.0,319.74,1,
2025-03-12,0,HOLD,0.0,307.35,2,
2025-03-13,0,HOLD,0.0,212.88,1,
2025-03-14,0,HOLD,0.0,270.18,1,
2025-03-15,0,SELL,-1.0,222.68,1,
2025-03-16,0,HOLD,0.0,274.57,2,
2025-03-17,0,HOLD,0.0,263.88,1,
2025-03-18,0,SELL,-1.0,225.97,1,
2025-03-19,0,HOLD,0.0,233.85,1,
2025-03-20,0,SELL,-1.0,294.81,1,
2025-03-21,0,SELL,-1.0,293.28,1,
2025-03-22,0,HOLD,0.0,265.14,1,
2025-03-23,0,HOLD,0.0,225.11,1,
2025-03-24,0,SELL,-1.0,238.64,1,
2025-03-25,0,HOLD,0.0,249.61,1,
2025-03-26,0,HOLD,0.0,292.81,1,
2025-03-27,0,SELL,-1.0,274.48,1,
2025-03-28,0,SELL,-1.0,215.66,1,
2025-03-29,0,HOLD,0.0,294.51,1,
2025-03-30,0,HOLD,0.0,307.74,1,
2025-03-31,0,HOLD,0.0,330.52,1,
2025-04-01,0,SELL,-1.0,233.09,1,
2025-04-02,0,HOLD,0.0,239.16,1,
2025-04-03,0,SELL,-1.0,193.58,1,
2025-04-04,0,SELL,-1.0,222.61,1,
2025-04-05,0,HOLD,0.0,288.95,1,
2025-04-06,0,HOLD,0.0,283.18,1,
2025-04-07,0,HOLD,0.0,286.01,1,
2025-04-08,0,HOLD,0.0,325.29,1,
2025-04-09,0,HOLD,0.0,268.79,1,
2025-04-10,0,HOLD,0.0,244.61,1,
2025-04-11,0,HOLD,0.0,299.25,1,
