date,window_idx,decision_raw,position,latency_s,attempts,error
2025-01-01,0,SELL,-1.0,523.45,1,
2025-01-02,0,HOLD,0.0,297.89,1,
2025-01-03,0,SELL,-1.0,311.58,1,
2025-01-04,0,SELL,-1.0,283.61,1,
2025-01-05,0,HOLD,0.0,354.77,1,
2025-01-06,0,HOLD,0.0,390.46,1,
2025-01-07,0,SELL,-1.0,394.63,1,
2025-01-08,0,HOLD,0.0,385.71,1,
2025-01-09,0,SELL,-1.0,544.95,2,
2025-01-10,0,SELL,-1.0,385.97,1,
2025-01-11,0,HOLD,0.0,351.58,1,
2025-01-12,0,HOLD,0.0,380.95,1,
2025-01-13,0,HOLD,0.0,438.28,1,
2025-01-14,0,HOLD,0.0,328.48,1,
2025-01-15,0,SELL,-1.0,400.17,1,
2025-01-16,0,HOLD,0.0,293.51,1,
2025-01-17,0,HOLD,0.0,386.49,1,
2025-01-18,0,HOLD,0.0,309.69,1,
2025-01-19,0,HOLD,0.0,312.61,1,
2025-01-20,0,HOLD,0.0,527.12,1,
2025-01-21,0,HOLD,0.0,372.86,1,
2025-01-22,0,SELL,-1.0,389.15,1,
2025-01-23,0,SELL,-1.0,307.75,1,
2025-01-24,0,SELL,-1.0,387.96,1,
2025-01-25,0,SELL,-1.0,369.44,1,
2025-01-26,0,SELL,-1.0,373.98,1,
2025-01-27,0,HOLD,0.0,391.19,1,
2025-01-28,0,SELL,-1.0,303.34,1,
2025-01-29,0,HOLD,0.0,320.15,1,
2025-01-30,0,HOLD,0.0,312.43,1,
2025-01-31,0,HOLD,0.0,375.73,1,
