date,window_idx,decision_raw,position,latency_s,attempts,error
2025-10-27,0,SELL,-1.0,408.9,1,
2025-10-28,0,HOLD,0.0,366.42,1,
2025-10-29,0,HOLD,0.0,336.59,1,
2025-10-30,0,SELL,-1.0,417.18,1,
2025-10-31,0,HOLD,0.0,421.82,1,
2025-11-01,0,HOLD,0.0,313.04,1,
2025-11-02,0,HOLD,0.0,301.71,1,
2025-11-03,0,HOLD,0.0,323.5,1,
2025-11-04,0,HOLD,0.0,347.86,1,
2025-11-05,0,SELL,-1.0,362.33,1,
2025-11-06,0,SELL,-1.0,544.07,1,
2025-11-07,0,HOLD,0.0,330.19,1,
2025-11-08,0,SELL,-1.0,348.12,1,
2025-11-09,0,HOLD,0.0,447.44,1,
2025-11-10,0,SELL,-1.0,338.17,1,
2025-11-11,0,HOLD,0.0,349.88,1,
2025-11-12,0,HOLD,0.0,334.8,1,
2025-11-13,0,SELL,-1.0,350.36,1,
2025-11-14,0,HOLD,0.0,441.41,1,
2025-11-15,0,HOLD,0.0,310.2,1,
2025-11-16,0,HOLD,0.0,362.66,1,
2025-11-17,0,HOLD,0.0,314.22,1,
2025-11-18,0,HOLD,0.0,319.36,1,
2025-11-19,0,HOLD,0.0,312.22,1,
2025-11-20,0,SELL,-1.0,317.03,1,
2025-11-21,0,HOLD,0.0,332.03,1,
2025-11-22,0,SELL,-1.0,337.31,1,
2025-11-23,0,HOLD,0.0,357.08,1,
2025-11-24,0,HOLD,0.0,345.12,1,
2025-11-25,0,HOLD,0.0,382.16,1,
