timestamp,new_position,prev_position,turnover,cost
2025-01-01 20:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-02 02:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-02 08:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-02 14:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-03 19:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-04 05:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-04 08:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-04 15:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-04 23:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-05 02:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-05 15:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-07 12:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-07 14:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-07 15:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-07 22:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-08 02:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-08 08:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-09 16:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-12 00:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-12 08:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-15 10:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-15 12:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-15 13:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-16 03:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-16 20:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-17 02:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-17 04:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-17 09:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-17 21:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-18 03:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-18 05:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-18 06:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-18 08:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-18 13:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-18 17:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-18 18:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-19 01:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-19 07:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-19 08:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-19 10:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-19 12:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-19 14:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-21 20:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-22 17:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-22 19:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-22 21:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-23 20:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-23 21:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-23 23:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-24 04:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-25 06:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-25 16:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-26 03:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-26 12:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-27 02:00:00+00:00,-1.0,0.0,1.0,0.0
