date,window_idx,decision_raw,position,latency_s,attempts,error
2025-10-27,0,SELL,-1.0,415.44,1,
2025-10-28,0,HOLD,0.0,293.13,1,
2025-10-29,0,SELL,-1.0,317.8,1,
2025-10-30,0,HOLD,0.0,456.89,2,
2025-10-31,0,SELL,-1.0,306.7,1,
2025-11-01,0,SELL,-1.0,259.26,1,
2025-11-02,0,SELL,-1.0,285.31,1,
2025-11-03,0,SELL,-1.0,310.55,1,
2025-11-04,0,SELL,-1.0,281.47,1,
2025-11-05,0,BUY,1.0,356.6,1,
2025-11-06,0,SELL,-1.0,368.88,1,
2025-11-07,0,SELL,-1.0,376.39,1,
2025-11-08,0,HOLD,0.0,296.38,1,
2025-11-09,0,SELL,-1.0,377.23,1,
2025-11-10,0,SELL,-1.0,323.52,1,
2025-11-11,0,HOLD,0.0,364.27,1,
2025-11-12,0,HOLD,0.0,393.0,1,
2025-11-13,0,SELL,-1.0,362.12,1,
2025-11-14,0,HOLD,0.0,312.73,1,
2025-11-15,0,HOLD,0.0,335.7,1,
2025-11-16,0,HOLD,0.0,291.59,1,
2025-11-17,0,HOLD,0.0,335.09,1,
2025-11-18,0,HOLD,0.0,334.0,1,
2025-11-19,0,SELL,-1.0,269.85,1,
2025-11-20,0,SELL,-1.0,324.68,1,
2025-11-21,0,HOLD,0.0,308.56,1,
2025-11-22,0,HOLD,0.0,304.43,1,
2025-11-23,0,SELL,-1.0,284.86,1,
2025-11-24,0,HOLD,0.0,268.84,1,
2025-11-25,0,SELL,-1.0,398.06,1,
