date,window_idx,decision_raw,position,latency_s,attempts,error
2025-04-09,0,HOLD,0.0,414.45,1,
2025-04-10,0,HOLD,0.0,306.93,1,
2025-04-11,0,HOLD,0.0,349.15,1,
2025-04-12,0,HOLD,0.0,465.52,1,
2025-04-13,0,SELL,-1.0,322.43,1,
2025-04-14,0,SELL,-1.0,300.51,1,
2025-04-15,0,HOLD,0.0,423.1,1,
2025-04-16,0,HOLD,0.0,296.59,1,
2025-04-17,0,HOLD,0.0,323.31,1,
2025-04-18,0,SELL,-1.0,396.01,1,
2025-04-19,0,HOLD,0.0,423.57,1,
2025-04-20,0,SELL,-1.0,389.84,1,
2025-04-21,0,HOLD,0.0,381.34,1,
2025-04-22,0,SELL,-1.0,354.81,1,
2025-04-23,0,HOLD,0.0,393.52,1,
2025-04-24,0,HOLD,0.0,341.26,1,
2025-04-25,0,HOLD,0.0,393.06,1,
2025-04-26,0,HOLD,0.0,698.42,2,
2025-04-27,0,SELL,-1.0,331.61,1,
2025-04-28,0,SELL,-1.0,296.15,1,
2025-04-29,0,HOLD,0.0,314.15,1,
2025-04-30,0,HOLD,0.0,436.72,1,
2025-05-01,0,HOLD,0.0,392.83,1,
2025-05-02,0,SELL,-1.0,347.57,1,
2025-05-03,0,SELL,-1.0,370.23,1,
2025-05-04,0,HOLD,0.0,372.93,1,
2025-05-05,0,HOLD,0.0,410.74,1,
2025-05-06,0,HOLD,0.0,349.9,1,
2025-05-07,0,SELL,-1.0,318.41,1,
2025-05-08,0,HOLD,0.0,334.47,1,
