date,window_idx,decision_raw,position,latency_s,attempts,error
2025-04-09,0,SELL,-1.0,856.59,1,
2025-04-10,0,SELL,-1.0,658.97,1,
2025-04-11,0,SELL,-1.0,987.41,1,
2025-04-12,0,SELL,-1.0,527.83,1,
2025-04-13,0,SELL,-1.0,590.52,1,
2025-04-14,0,SELL,-1.0,620.17,1,
2025-04-15,0,HOLD,0.0,604.7,1,
2025-04-16,0,SELL,-1.0,917.19,1,
2025-04-17,0,SELL,-1.0,926.65,1,
2025-04-18,0,SELL,-1.0,766.05,1,
2025-04-19,0,SELL,-1.0,897.98,1,
2025-04-20,0,HOLD,0.0,785.38,1,
2025-04-21,0,HOLD,0.0,556.86,1,
2025-04-22,0,SELL,-1.0,495.2,1,
2025-04-23,0,HOLD,0.0,806.47,1,
2025-04-24,0,SELL,-1.0,526.32,1,
2025-04-25,0,SELL,-1.0,605.75,1,
2025-04-26,0,SELL,-1.0,611.3,1,
2025-04-27,0,SELL,-1.0,947.65,2,
2025-04-28,0,SELL,-1.0,800.54,1,
2025-04-29,0,SELL,-1.0,511.4,1,
2025-04-30,0,HOLD,0.0,880.99,1,
2025-05-01,0,HOLD,0.0,603.0,1,
2025-05-02,0,SELL,-1.0,922.43,1,
2025-05-03,0,SELL,-1.0,578.59,1,
2025-05-04,0,SELL,-1.0,599.77,1,
2025-05-05,0,SELL,-1.0,605.45,1,
2025-05-06,0,HOLD,0.0,597.85,1,
2025-05-07,0,SELL,-1.0,605.47,1,
2025-05-08,0,SELL,-1.0,645.35,1,
