timestamp,new_position,prev_position,turnover,cost
2025-01-01 00:00:00+00:00,-1.0,-1.0,0.0,0.0
2025-01-01 16:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-02 23:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-03 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-04 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-05 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-05 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-05 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-07 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-08 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-08 18:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-08 21:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-09 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-09 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-09 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-10 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-11 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-11 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-12 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-12 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-12 23:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-13 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-13 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-13 21:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-14 23:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-15 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-16 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-17 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-18 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-19 03:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-19 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-19 20:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-19 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-20 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-20 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-21 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-22 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-23 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-24 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-25 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-26 11:00:00+00:00,-1.0,1.0,2.0,0.0
