timestamp,new_position,prev_position,turnover,cost
2025-01-02 12:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-02 19:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-03 00:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-03 03:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-03 20:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-04 12:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-04 22:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-05 03:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-06 09:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-06 10:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-06 16:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-06 21:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-07 02:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-07 03:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-07 05:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-07 06:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-07 11:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-07 16:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-07 21:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-07 22:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-07 23:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-08 04:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-08 09:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-08 15:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-08 22:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-09 03:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-09 05:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-09 06:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-10 09:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-10 11:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-10 12:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-10 13:00:00+00:00,0.0,1.0,1.0,0.0
2025-01-13 22:00:00+00:00,-1.0,0.0,1.0,0.0
2025-01-14 01:00:00+00:00,0.0,-1.0,1.0,0.0
2025-01-14 03:00:00+00:00,1.0,0.0,1.0,0.0
2025-01-14 08:00:00+00:00,0.0,1.0,1.0,0.0
