timestamp,new_position,prev_position,turnover,cost
2025-01-01 00:00:00+00:00,-1.0,-1.0,0.0,0.0
2025-01-01 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-02 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-03 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-04 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-06 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-06 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-06 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-07 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-08 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-09 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-10 03:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-11 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-11 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-12 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-12 17:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-13 03:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-13 23:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-15 04:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-15 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-16 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-17 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-18 04:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-19 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-19 10:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-19 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-20 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-20 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-20 20:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-21 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-22 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-23 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-24 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-25 16:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-26 10:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-26 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-26 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-27 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-28 18:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-29 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-29 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-29 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-31 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-01-31 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-01-31 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-02 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-02 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-03 13:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-04 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-05 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-05 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-06 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-06 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-07 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-07 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-08 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-09 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-10 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-11 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-12 09:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-13 09:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-14 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-15 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-16 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-16 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-17 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-18 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-19 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-20 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-21 06:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-21 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-22 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-23 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-25 16:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-26 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-27 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-02-27 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-02-28 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-01 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-01 21:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-03 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-04 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-06 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-07 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-07 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-08 12:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-09 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-10 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-10 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-11 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-12 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-12 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-12 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-12 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-13 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-13 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-13 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-14 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-15 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-15 21:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-16 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-17 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-18 03:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-18 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-20 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-21 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-22 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-23 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-23 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-24 05:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-24 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-27 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-27 18:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-27 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-28 04:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-28 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-29 14:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-30 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-03-30 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-03-31 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-02 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-02 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-02 22:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-03 21:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-05 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-06 01:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-06 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-07 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-08 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-09 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-10 08:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-11 06:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-12 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-12 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-13 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-14 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-14 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-16 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-17 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-18 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-20 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-21 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-21 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-22 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-23 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-25 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-25 02:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-25 06:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-26 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-26 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-27 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-28 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-28 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-28 23:00:00+00:00,1.0,-1.0,2.0,0.0
2025-04-29 21:00:00+00:00,-1.0,1.0,2.0,0.0
2025-04-30 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-02 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-02 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-02 23:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-03 20:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-04 10:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-05 09:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-05 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-05 18:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-06 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-06 22:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-07 16:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-08 03:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-09 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-10 17:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-11 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-12 08:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-12 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-13 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-14 08:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-15 23:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-16 19:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-17 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-18 20:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-19 13:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-20 11:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-21 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-21 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-21 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-21 17:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-22 02:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-22 20:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-23 04:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-23 07:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-24 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-25 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-25 13:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-26 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-27 07:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-28 01:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-29 00:00:00+00:00,1.0,-1.0,2.0,0.0
2025-05-29 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-05-31 09:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-01 09:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-01 16:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-02 05:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-02 15:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-03 13:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-03 14:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-03 15:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-04 10:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-04 12:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-04 16:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-04 18:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-06 09:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-08 06:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-08 19:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-09 00:00:00+00:00,-1.0,1.0,2.0,0.0
2025-06-09 11:00:00+00:00,1.0,-1.0,2.0,0.0
2025-06-10 19:00:00+00:00,-1.0,1.0,2.0,0.0
