timestamp,open,high,low,close,volume,log_return_1h,log_return_6h,log_return_24h,realized_vol_24,realized_vol_72,rsi_14,macd_line,macd_signal,macd_hist,atr_14,volume_zscore_24,hl_range,oc_range,target_return_1h,target_return_4h,target_return_12h,target_return,signal,asset_return,raw_position,position,position_lag,turnover,cost,gross_return,net_return,equity
2025-01-01 00:00:00+00:00,3335.11,3360.0,3335.11,3360.0,1.3949,0.007507275877030889,-0.00012201636522429618,0.009127841809082665,0.021700411962113177,0.04985443544978523,47.258352206143876,-7.135063638504562,-2.0986579915628716,-5.03640564694169,25.334999999999972,-0.6282284045719008,0.0074077380952380575,0.007463022209162478,-0.004351716904637805,-0.005578028314061805,-0.003536006212591037,-0.004351716904637805,-4.187283148031572,0.00753552612245767,-1.0,-1.0,-1.0,0.0,0.0,-0.00753552612245767,-0.00753552612245767,0.9924644738775423
2025-01-01 01:00:00+00:00,3361.38,3361.38,3336.69,3345.41,12.9423,-0.004351716904637805,-0.0031456327345827408,0.00019431494328081992,0.021734392643346517,0.04979708071136319,43.353018913617895,-7.889214525719581,-3.2567692983942136,-4.632445227325367,26.603571428571417,1.4651275825478172,0.007380261313262068,-0.0047510248766876265,0.004586808316105439,0.00015243606308098964,-0.0008672353083639103,0.004586808316105439,-4.314472313544084,-0.004342261904761945,-1.0,-1.0,-1.0,0.0,0.0,0.004342261904761945,0.004342261904761945,0.9967740145542904
2025-01-01 02:00:00+00:00,3340.02,3362.22,3340.02,3360.79,6.3633,0.004586808316105439,0.004090729124522181,0.004198291667762904,0.02220851665499183,0.04985639810247226,48.21148028056341,-7.163273317403764,-4.038070102196124,-3.12520321520764,26.96714285714282,0.2004337387723214,0.006605589757170135,0.006218525637571027,-0.0018196795417059221,-0.004706382274235348,-0.0036157995709450836,-0.0018196795417059221,-3.9746811425908146,0.004597343823328215,-1.0,-1.0,-1.0,0.0,0.0,-0.004597343823328215,-0.004597343823328215,0.9921915016952252
2025-01-01 03:00:00+00:00,3360.63,3360.63,3352.31,3354.68,2.0494,-0.0018196795417059221,0.001575160526633646,0.003577522188477143,0.022257210090592974,0.04986532611125694,46.50503821768527,-7.000290623511319,-4.630514206459163,-2.3697764170521554,24.45285714285712,-0.6328521978074116,0.0024801173286275184,-0.001770501364327603,-0.003993440183823454,-0.001933497845327233,-0.001067735696702736,-0.003993440183823454,-3.516136935294055,-0.001818024928662676,-1.0,-1.0,-1.0,0.0,0.0,0.001818024928662676,0.001818024928662676,0.9939953305793144
2025-01-01 04:00:00+00:00,3350.74,3350.74,3337.9,3341.31,4.5204,-0.003993440183823454,0.0014855506007101932,0.0014915451935874101,0.022554100899414304,0.04998979925303737,42.92470626934881,-7.859374944552201,-5.276286354077771,-2.5830885904744294,23.8192857142857,-0.1351533665429037,0.003842804169622002,-0.0028143037060469737,0.0013787474725049291,-0.0014435894567233593,-9.577540674462565e-05,0.0013787474725049291,-3.2495516939170193,-0.003985477005258309,-1.0,-1.0,-1.0,0.0,0.0,0.003985477005258309,0.003985477005258309,0.9979568761126725
2025-01-01 05:00:00+00:00,3342.58,3348.69,3342.58,3345.92,21.9646,0.0013787474725049291,0.0033079950354739838,0.0004244875572303237,0.022461476038685382,0.050013964808338474,44.5110027703278,-8.07513189186875,-5.836055461635968,-2.2390764302327826,22.802142857142858,2.585269046593057,0.0018261046289212316,0.0009992281411365309,-0.0002720100212110143,-0.003988913011169978,-0.0025376470968756517,-0.0002720100212110143,-2.960844475721523,0.0013796983817724318,-1.0,-1.0,-1.0,0.0,0.0,-0.0013796983817724318,-0.0013796983817724318,0.9965799966256211
2025-01-01 06:00:00+00:00,3345.0,3345.45,3339.51,3345.01,16.0102,-0.0002720100212110143,-0.0044712908627678105,-0.002442448438839989,0.022300609113173952,0.04997269629894204,44.249563781523655,-8.224740532736178,-6.31379247585601,-1.9109480568801676,21.516428571428573,1.4617277665674033,0.001775779444605427,2.9895366218888727e-06,0.0009532048872023346,-0.0050020109297136735,0.0014518560015096813,0.0009532048872023346,-2.6608740703382785,-0.0002719730298392786,-1.0,-1.0,-1.0,0.0,0.0,0.0002719730298392786,0.0002719730298392786,0.9968510395067807
2025-01-01 07:00:00+00:00,3345.01,3348.96,3340.0,3348.2,2.0236,0.0009532048872023346,0.0008336309290722062,-0.0019275360070539803,0.02231955759542607,0.04982682927885922,45.45893754992783,-7.9937531085415685,-6.649784602393122,-1.343968506148446,16.646428571428583,-0.6901716164374323,0.0026760647512096163,0.0009536593313621183,-0.003503531795219555,-0.0023742397292721325,0.003318661329887832,-0.003503531795219555,-2.284615337712612,0.0009536593313621555,-1.0,-1.0,-1.0,0.0,0.0,-0.0009536593313621555,-0.0009536593313621555,0.995900383210977
2025-01-01 08:00:00+00:00,3347.39,3348.04,3335.57,3336.49,3.0727,-0.003503531795219555,-0.007256709182252719,-0.012598301031859032,0.021228028287061773,0.04988030302043283,41.86847567497044,-8.655814208007087,-7.050990523515916,-1.604823684491171,16.286428571428555,-0.46093595686304045,0.0037374606247882656,-0.0032562683165093076,-0.0011665760819416682,0.0034856115581940526,0.007191246240205624,-0.0011665760819416682,-2.0903891510779147,-0.003497401588913429,-1.0,-1.0,-1.0,0.0,0.0,0.003497401588913429,0.003497401588913429,0.9993834467936187
2025-01-01 09:00:00+00:00,3341.92,3341.92,3317.62,3332.6,11.6012,-0.0011665760819416682,-0.006603605722488441,-0.017888021856956985,0.02067119500688961,0.04986284055405087,40.71795510682447,-9.386194679576874,-7.518031354728108,-1.8681633248487666,16.446428571428573,0.8859445928285602,0.007291604152913696,-0.002788816009958396,-0.0012851079397547237,0.0029692416397251163,0.010352516682103512,-0.0012851079397547237,-2.0268960578695867,-0.001165895896585889,-1.0,-1.0,-1.0,0.0,0.0,0.001165895896585889,0.001165895896585889,1.0005486238533512
