date,window_idx,decision_raw,position,latency_s,attempts,error
2025-02-24,0,HOLD,0.0,379.19,1,
2025-02-25,0,HOLD,0.0,281.47,1,
2025-02-26,0,SELL,-1.0,282.74,1,
2025-02-27,0,HOLD,0.0,286.87,1,
2025-02-28,0,SELL,-1.0,322.5,1,
2025-03-01,0,SELL,-1.0,260.28,1,
2025-03-02,0,SELL,-1.0,302.93,1,
2025-03-03,0,HOLD,0.0,285.56,1,
2025-03-04,0,SELL,-1.0,289.92,1,
2025-03-05,0,SELL,-1.0,305.68,1,
2025-03-06,0,HOLD,0.0,359.13,1,
2025-03-07,0,HOLD,0.0,275.79,1,
2025-03-08,0,HOLD,0.0,287.79,1,
2025-03-09,0,SELL,-1.0,297.44,1,
2025-03-10,0,HOLD,0.0,317.45,1,
2025-03-11,0,SELL,-1.0,341.26,1,
2025-03-12,0,SELL,-1.0,396.92,1,
2025-03-13,0,HOLD,0.0,393.87,1,
2025-03-14,0,HOLD,0.0,326.88,1,
2025-03-15,0,BUY,1.0,314.71,1,
2025-03-16,0,SELL,-1.0,279.38,1,
2025-03-17,0,HOLD,0.0,301.69,1,
2025-03-18,0,HOLD,0.0,381.88,1,
2025-03-19,0,HOLD,0.0,304.39,1,
2025-03-20,0,SELL,-1.0,276.57,1,
2025-03-21,0,HOLD,0.0,284.64,1,
2025-03-22,0,HOLD,0.0,292.65,1,
2025-03-23,0,HOLD,0.0,289.54,1,
2025-03-24,0,SELL,-1.0,367.4,1,
2025-03-25,0,SELL,-1.0,301.22,1,
