date,window_idx,decision_raw,position,latency_s,attempts,error
2025-10-27,0,HOLD,0.0,408.13,1,
2025-10-28,0,SELL,-1.0,226.97,1,
2025-10-29,0,SELL,-1.0,276.25,1,
2025-10-30,0,HOLD,0.0,282.1,1,
2025-10-31,0,HOLD,0.0,346.07,1,
2025-11-01,0,HOLD,0.0,283.81,1,
2025-11-02,0,HOLD,0.0,259.15,1,
2025-11-03,0,SELL,-1.0,324.64,1,
2025-11-04,0,SELL,-1.0,309.77,1,
2025-11-05,0,HOLD,0.0,309.66,1,
2025-11-06,0,HOLD,0.0,285.58,1,
2025-11-07,0,SELL,-1.0,285.11,1,
2025-11-08,0,HOLD,0.0,291.64,1,
2025-11-09,0,HOLD,0.0,276.73,1,
2025-11-10,0,SELL,-1.0,406.63,1,
2025-11-11,0,HOLD,0.0,283.76,1,
2025-11-12,0,HOLD,0.0,282.05,1,
2025-11-13,0,HOLD,0.0,293.09,1,
2025-11-14,0,HOLD,0.0,292.63,1,
2025-11-15,0,HOLD,0.0,344.82,2,
2025-11-16,0,SELL,-1.0,391.33,1,
2025-11-17,0,SELL,-1.0,340.81,1,
2025-11-18,0,HOLD,0.0,325.84,1,
2025-11-19,0,HOLD,0.0,328.01,1,
2025-11-20,0,SELL,-1.0,437.11,1,
2025-11-21,0,SELL,-1.0,385.12,1,
2025-11-22,0,HOLD,0.0,371.68,1,
2025-11-23,0,SELL,-1.0,353.94,1,
2025-11-24,0,HOLD,0.0,273.07,1,
2025-11-25,0,SELL,-1.0,339.79,2,
