date,window_idx,decision_raw,position,latency_s,attempts,error
2025-01-01,0,HOLD,0.0,419.13,1,
2025-01-02,0,HOLD,0.0,321.09,1,
2025-01-03,0,SELL,-1.0,267.28,1,
2025-01-04,0,HOLD,0.0,325.23,2,
2025-01-05,0,HOLD,0.0,328.28,1,
2025-01-06,0,HOLD,0.0,373.05,1,
2025-01-07,0,SELL,-1.0,338.0,1,
2025-01-08,0,SELL,-1.0,396.56,1,
2025-01-09,0,SELL,-1.0,338.24,1,
2025-01-10,0,SELL,-1.0,282.46,1,
2025-01-11,0,HOLD,0.0,306.35,1,
2025-01-12,0,SELL,-1.0,430.86,1,
2025-01-13,0,HOLD,0.0,273.58,1,
2025-01-14,0,SELL,-1.0,308.9,1,
2025-01-15,0,SELL,-1.0,378.57,1,
2025-01-16,0,HOLD,0.0,288.34,1,
2025-01-17,0,SELL,-1.0,305.55,1,
2025-01-18,0,BUY,1.0,295.25,1,
2025-01-19,0,SELL,-1.0,305.46,1,
2025-01-20,0,HOLD,0.0,318.55,1,
2025-01-21,0,HOLD,0.0,295.11,1,
2025-01-22,0,HOLD,0.0,404.94,1,
2025-01-23,0,SELL,-1.0,327.78,1,
2025-01-24,0,HOLD,0.0,384.41,2,
2025-01-25,0,HOLD,0.0,325.83,1,
2025-01-26,0,HOLD,0.0,313.93,1,
2025-01-27,0,SELL,-1.0,304.94,1,
2025-01-28,0,HOLD,0.0,270.5,1,
2025-01-29,0,HOLD,0.0,294.14,1,
2025-01-30,0,SELL,-1.0,296.66,1,
2025-01-31,0,SELL,-1.0,254.48,1,
2025-02-01,0,HOLD,0.0,343.64,1,
2025-02-02,0,HOLD,0.0,318.28,2,
2025-02-03,0,SELL,-1.0,298.15,1,
2025-02-04,0,HOLD,0.0,307.66,1,
2025-02-05,0,HOLD,0.0,348.04,1,
2025-02-06,0,HOLD,0.0,301.19,1,
2025-02-07,0,HOLD,0.0,322.7,1,
2025-02-08,0,SELL,-1.0,280.72,1,
2025-02-09,0,HOLD,0.0,310.22,1,
2025-02-10,0,SELL,-1.0,305.22,1,
2025-02-11,0,HOLD,0.0,298.16,1,
2025-02-12,0,HOLD,0.0,317.92,1,
2025-02-13,0,HOLD,0.0,331.18,1,
2025-02-14,0,HOLD,0.0,298.3,1,
2025-02-15,0,HOLD,0.0,288.52,1,
2025-02-16,0,SELL,-1.0,291.61,1,
2025-02-17,0,SELL,-1.0,384.66,1,
2025-02-18,0,SELL,-1.0,391.73,1,
2025-02-19,0,SELL,-1.0,344.0,1,
2025-02-20,0,SELL,-1.0,273.75,1,
2025-02-21,0,SELL,-1.0,287.24,1,
2025-02-22,0,HOLD,0.0,259.81,1,
2025-02-23,0,HOLD,0.0,361.39,1,
2025-02-24,0,HOLD,0.0,298.16,1,
2025-02-25,0,HOLD,0.0,309.52,1,
2025-02-26,0,HOLD,0.0,307.77,1,
2025-02-27,0,HOLD,0.0,321.05,1,
2025-02-28,0,HOLD,0.0,289.53,1,
2025-03-01,0,HOLD,0.0,308.94,1,
2025-03-02,0,HOLD,0.0,314.61,1,
2025-03-03,0,SELL,-1.0,283.12,1,
2025-03-04,0,HOLD,0.0,313.2,1,
2025-03-05,0,HOLD,0.0,321.49,1,
2025-03-06,0,SELL,-1.0,336.77,1,
2025-03-07,0,HOLD,0.0,307.37,1,
2025-03-08,0,HOLD,0.0,281.84,1,
2025-03-09,0,SELL,-1.0,342.36,1,
2025-03-10,0,SELL,-1.0,309.44,1,
2025-03-11,0,HOLD,0.0,266.6,1,
2025-03-12,0,HOLD,0.0,283.21,1,
2025-03-13,0,HOLD,0.0,292.57,1,
2025-03-14,0,SELL,-1.0,391.46,1,
2025-03-15,0,HOLD,0.0,335.7,1,
2025-03-16,0,HOLD,0.0,310.45,1,
2025-03-17,0,HOLD,0.0,301.33,1,
2025-03-18,0,BUY,1.0,275.15,1,
2025-03-19,0,HOLD,0.0,304.81,1,
2025-03-20,0,HOLD,0.0,315.25,1,
2025-03-21,0,HOLD,0.0,278.01,1,
2025-03-22,0,SELL,-1.0,370.99,1,
2025-03-23,0,HOLD,0.0,303.45,1,
2025-03-24,0,SELL,-1.0,298.31,1,
2025-03-25,0,SELL,-1.0,314.51,1,
2025-03-26,0,SELL,-1.0,376.11,1,
2025-03-27,0,HOLD,0.0,313.0,1,
2025-03-28,0,SELL,-1.0,291.18,1,
2025-03-29,0,HOLD,0.0,282.77,1,
